"","Anderson","Andrews","Angelina","Aransas","Archer","Armstrong","Atascosa","Austin","Bailey","Bandera","Bastrop","Baylor","Bee","Bell","Bexar","Blanco","Borden","Bosque","Bowie","Brazoria","Brazos","Brewster","Briscoe","Brooks","Brown","Burleson","Burnet","Caldwell","Calhoun","Callahan","Cameron","Camp","Carson","Cass","Castro","Chambers","Cherokee","Childress","Clay","Cochran","Coke","Coleman","Collin","Collingsworth","Colorado","Comal","Comanche","Concho","Cooke","Coryell","Cottle","Crane","Crockett","Crosby","Culberson","Dallam","Dallas","Dawson","Deaf Smith","Delta","Denton","DeWitt","Dickens","Dimmit","Donley","Duval","Eastland","Ector","Edwards","El Paso","Ellis","Erath","Falls","Fannin","Fayette","Fisher","Floyd","Foard","Fort Bend","Franklin","Freestone","Frio","Gaines","Galveston","Garza","Gillespie","Glasscock","Goliad","Gonzales","Gray","Grayson","Gregg","Grimes","Guadalupe","Hale","Hall","Hamilton","Hansford","Hardeman","Hardin","Harris","Harrison","Hartley","Haskell","Hays","Hemphill","Henderson","Hidalgo","Hill","Hockley","Hood","Hopkins","Houston","Howard","Hudspeth","Hunt","Hutchinson","Irion","Jack","Jackson","Jasper","Jeff Davis","Jefferson","Jim Hogg","Jim Wells","Johnson","Jones","Karnes","Kaufman","Kendall","Kenedy","Kent","Kerr","Kimble","King","Kinney","Kleberg","Knox","La Salle","Lamar","Lamb","Lampasas","Lavaca","Lee","Leon","Liberty","Limestone","Lipscomb","Live Oak","Llano","Loving","Lubbock","Lynn","Madison","Marion","Martin","Mason","Matagorda","Maverick","McCulloch","McLennan","McMullen","Medina","Menard","Midland","Milam","Mills","Mitchell","Montague","Montgomery","Moore","Morris","Motley","Nacogdoches","Navarro","Newton","Nolan","Nueces","Ochiltree","Oldham","Orange","Palo Pinto","Panola","Parker","Parmer","Pecos","Polk","Potter","Presidio","Rains","Randall","Reagan","Real","Red River","Reeves","Refugio","Roberts","Robertson","Rockwall","Runnels","Rusk","Sabine","San Augustine","San Jacinto","San Patricio","San Saba","Schleicher","Scurry","Shackelford","Shelby","Sherman","Smith","Somervell","Starr","Stephens","Sterling","Stonewall","Sutton","Swisher","Tarrant","Taylor","Terrell","Terry","Throckmorton","Titus","Tom Green","Travis","Trinity","Tyler","Upshur","Upton","Uvalde","Val Verde","Van Zandt","Victoria","Walker","Waller","Ward","Washington","Webb","Wharton","Wheeler","Wichita","Wilbarger","Willacy","Williamson","Wilson","Winkler","Wise","Wood","Yoakum","Young","Zapata","Zavala"
"San Patricio",401.432,800.195,627.746,78.078,796.328,126.718,217.587,311.051,735.309,275.507,275.765,472.868,60.016,731.45,192.933,270.492,270.246,477.416,721.534,285.268,573.704,802.81,992.013,184.024,714.02,591.272,349.395,360.311,156.936,571.004,425.799,829.249,765.319,788.947,945.932,419.429,394.461,859.907,366.45,344.065,770.529,505.21,673.171,1077.43,271.059,225.348,509.419,512.159,716.425,488.391,808.941,690.833,528.773,380.87,887.861,1131.598,623.817,528.812,979.487,755.315,672.424,155.993,775.968,945.932,932.537,62.244,582.015,742.097,418.759,1082.109,577.929,492.192,476.537,121.242,277.021,658.558,698.753,797.155,301.218,472.817,558.571,80.748,811.395,412.417,748.687,306.154,669.131,105.298,209.965,743.217,726.196,681.728,642.243,816.521,889.922,726.478,458.151,1117.651,832.441,425.643,441.674,483.655,1108.636,699.2,292.558,613.926,636.08,241.879,525.429,365.61,723.655,751.199,345.537,574.449,940.656,322.076,1061.591,555.498,720.277,716.708,558.268,839.793,718.955,131.219,44.242,826.938,722.02,118.898,659.865,245.385,109.93,828.938,299.897,378.251,1158.062,353.539,629.945,751.307,179.622,108.469,876.081,384.852,190.394,1047.512,530.901,411.327,527.907,1071.323,208.289,367.093,692.563,814.386,787.569,498.234,225.659,545.164,374.435,256.497,676.592,423.798,473.379,116.354,296.884,426.784,716.802,623.06,739.91,578.155,738.742,410.654,200.224,839.679,820.575,569.985,576.56,589.388,594.204,41.16,1103.115,539.731,523.418,622.88,686.286,662.934,962.951,781.193,1096.196,1009.089,940.686,722.964,980.72,493.144,315.322,845.781,781.193,77.017,1096.913,517.95,663.443,521.137,602.293,504.052,606.793,439.831,0,420.073,501.318,621.626,611.444,315.945,726.196,421.569,577.049,244.472,618.642,604.041,309.925,459.293,929.502,645.352,367.95,661.234,502.463,665.253,811.534,533.559,463.301,483.706,678.116,810.025,280.726,289.824,236.369,703.924,144.843,455.972,374.718,633.385,369.619,209.304,249.864,974.476,796.942,786.635,176.882,401.581,787.7,583.798,699.307,759.013,182.572,590.611,214.827,559.442
"San Saba",321.903,431.933,414.124,432.928,321.175,547.434,247.657,168.681,405.648,193.341,217.558,180.821,395.938,401.789,225.652,145.563,301.844,166.231,317.646,444.183,196.772,555.324,591.726,239.091,370.437,228.498,94.42,240.185,419.891,180.267,192.198,492.311,435.658,582.771,586.359,486.504,25.611,459.62,291.492,334.784,445.104,126.412,336.217,829.944,239.952,216.552,89.346,143.132,357.422,135.087,408.654,395.087,350.812,449.021,640.375,772.025,287.846,236.765,619.914,418.377,313.421,324.037,401.843,586.359,548.261,442.13,161.942,412.436,239.431,834.623,259.98,180.821,207.697,389.837,266.139,300.77,361.815,384.818,395.418,247.466,266.817,348.123,467.812,493.591,389.114,114.312,311.774,373.893,270.085,571.78,396.535,482.002,253.223,456.948,530.349,555.041,90.916,736.214,420.104,462.389,172.834,191.901,749.063,298.913,190.409,515.563,434.275,622.775,205.57,354.134,364.652,414.261,413.002,256.5,693.17,175.914,680.154,228.081,263.022,527.748,518.98,592.307,547.518,490.929,430.066,483.355,391.368,314.194,329.213,174.93,323.31,581.452,153.72,163.246,798.489,364.403,299.293,351.02,406.987,499.976,516.508,58.96,230.852,634.478,297.388,479.478,236.153,671.036,237.06,52.979,275.715,454.813,427.996,319.962,226.702,477.979,97.652,454.57,342.457,278.534,181.332,359.705,194.143,121.628,371.2,511.461,410.249,161.307,334.853,350.521,290.213,502.741,446.45,437.918,284.513,543.444,234.631,451.157,702.828,359.748,590.493,202.807,549.997,337.722,603.378,520.445,848.71,649.516,693.2,392.312,621.147,224.304,253.345,508.843,520.445,447.454,849.427,585.025,326.505,177.554,387.773,571.127,493.77,339.756,419.74,0,201.841,303.677,211.316,287.856,396.535,152.729,167.085,639.896,201.794,260.458,137.67,241.714,569.929,286.349,169.529,330.582,569.538,260.888,474.596,189.976,194.461,393.559,386.069,479.373,229.103,316.953,617.265,373.272,369.324,374.853,345.485,339.495,320.821,438.033,380.485,574.189,352.279,382.27,597.598,268.695,428.127,291.751,368.655,428.361,314.845,298.564,554.02,465.7
"Schleicher",523.861,304.864,616.081,514.49,405.461,628.996,329.219,317.381,593.756,250.453,364.57,382.778,477.5,589.897,307.214,276.019,489.673,368.188,463.983,637.194,367.247,333.842,568.194,320.653,250.215,455.797,244.255,442.143,543.305,254.157,394.156,695.999,623.766,786.459,508.166,696.333,210.642,436.088,493.45,565.555,648.792,188.89,524.325,608.462,386.964,329.334,252.648,141.369,540.607,337.044,385.122,207.227,552.77,657.774,418.893,693.832,491.592,438.722,541.721,622.065,496.606,451.341,351.764,508.166,508.333,523.692,289.78,600.544,122.643,613.141,504.028,382.778,409.655,471.399,494.103,234.354,565.503,398.243,588.429,449.424,468.774,429.685,347.59,702.344,310.921,222.613,185.248,455.455,421.466,785.592,584.643,695.814,218.039,378.755,452.156,768.853,292.873,679.885,433.529,702.547,374.792,393.858,670.87,300.288,325.026,717.521,711.671,704.337,407.527,613.219,547.837,617.949,621.755,458.457,471.688,205.713,623.825,54.366,409.358,741.56,720.938,370.825,761.33,572.491,511.628,363.133,605.18,395.756,543.025,256.492,404.872,359.97,210.832,124.725,720.296,225.869,513.105,352.395,540.947,581.538,438.315,260.918,312.414,609.746,499.346,688.231,438.11,647.504,318.622,197.917,385.83,376.62,332.983,521.92,335.496,679.937,142.497,647.581,530.565,480.492,383.289,441.267,251.255,81.506,232.919,713.419,598.357,271.303,481.19,552.479,371.775,706.429,396.371,639.876,486.47,866.292,179.575,532.719,679.296,561.706,800.322,359.235,763.809,525.83,525.185,312.225,627.228,571.323,471.718,594.989,542.954,426.262,222.95,712.531,312.225,529.016,627.945,794.854,530.193,131.497,589.73,780.956,695.728,541.714,501.302,201.957,0,544.167,274.124,451.955,584.643,354.687,356.861,610.376,311.909,140.236,246.397,443.672,491.736,474.457,349.152,541.335,779.367,327.933,678.284,71.767,396.419,595.517,648.399,693.185,376.115,233.407,698.827,587.084,497.118,576.811,595.762,541.452,490.008,410.485,573.496,550.657,455.731,444.851,679.16,470.653,349.934,493.708,582.467,642.173,466.226,500.521,524.5,667.658
"Scurry",263.552,620.48,174.439,571.234,281.343,749.736,475.407,313.135,125.556,500.134,356.892,151.36,535.539,158.523,438.172,389.741,398.072,168.031,206.549,448.805,190.325,849.226,589.779,447.546,558.769,116.973,326.89,291.954,563.482,312.421,231.253,174.974,166.112,281.353,666.454,432.331,356.831,454.956,301.954,321.043,126.318,352.813,106.635,1070.74,379.286,399.996,296.419,445.42,169.265,209.671,470.534,666.994,189.45,387.519,881.171,773.888,55.386,99.49,714.263,133.062,119.958,463.388,475.058,666.454,546.314,644.432,256.244,169.17,595.484,1075.419,56.953,160.079,175.269,534.289,345.206,431.397,108.384,412.303,409.514,212.651,142.537,550.425,656.144,441.031,544.443,435.475,562.78,519.109,409.436,268.796,153.269,179.018,393.441,612.277,617.52,252.057,212.471,734.267,409.477,376.57,180.899,159.911,750.926,361.632,337.325,314.876,194.875,825.077,97.656,334.805,176.495,128.675,360.442,48.792,933.966,544.952,678.207,516.036,205.424,224.764,316.85,858.465,244.534,693.231,632.368,650.988,75.491,486.009,10.59,468.261,484.464,822.248,522.773,519.299,800.352,633.572,33.176,373.699,550.527,646.763,671.837,291.556,439.164,632.531,173.699,380.886,131.036,686.703,415.94,375.281,240.006,610.142,583.325,208.369,408.282,278.839,428.853,512.984,103.665,269.793,150.246,562.007,521.511,477.681,585.066,310.774,166.983,283.279,208.581,293.97,505.447,217.426,520.35,217.247,78.17,342.731,413.675,653.459,700.881,180.658,477.596,220.319,247.013,90.007,758.707,737.226,1089.506,640.686,988.472,89.3,667.037,176.907,595.582,223.528,737.226,561.424,1090.223,390.393,73.074,413.337,157.054,516.954,273.39,264.793,622.042,303.622,544.814,0,327.815,349.333,153.269,212.403,164.846,827.67,290.509,514.861,411.461,218.735,614.808,87.886,267.805,31.892,456.641,309.364,189.281,471.462,198.318,235.39,131.603,176.389,368.437,569.857,819.567,54.809,561.871,251.12,326.156,118.962,291.238,653.267,453.824,572.242,281.957,362.093,799.9,262.385,583.456,111.001,43.593,113.664,454.196,121.656,769.254,266.56
"Shackelford",470.812,328.554,515.593,624.418,131.663,738.924,439.147,351.49,376.996,379.309,400.367,284.25,587.428,373.137,417.142,356.331,484.653,280.055,190.185,728.573,150.487,557.3,393.329,430.581,266.843,239.037,277.229,389.39,602.7,42.331,341.403,479.239,407.006,569.699,424.312,712.099,238.077,258.83,440.697,501.806,432.032,106.934,307.565,778.814,422.761,440.392,130.449,178.752,257.83,246.398,210.257,375.068,506.891,667.287,589.245,577.438,274.832,347.354,457.867,405.305,279.846,506.846,203.446,424.312,349.864,633.62,70.111,383.784,367.111,783.493,287.268,264.88,324.032,577.747,448.948,111.273,348.743,178.065,573.799,378.838,422.305,539.613,324.246,720.799,227.067,305.376,270.854,565.383,452.894,568.832,367.883,479.054,101.515,294.901,327.044,552.093,184.008,537.817,213.351,656.338,286.478,295.33,554.476,86.672,373.218,647.784,494.911,814.265,303.933,515.568,249.947,401.189,640.21,304.124,642.04,348.804,481.757,245.608,135.56,524.8,658.004,566.539,544.57,682.419,621.556,333.612,388.42,505.684,326.265,366.42,514.8,530.322,339.688,290.926,603.902,500.256,296.345,137.69,589.796,643.129,354.461,241.769,422.342,436.081,453.467,660.654,339.582,472.639,428.55,265.445,112.032,292.766,265.949,488.137,445.424,619.993,237.349,637.379,313.805,427.443,284.761,551.195,380.111,241.031,293.14,634.775,381.597,60.686,207.392,499.43,481.703,489.669,248.053,561.38,357.938,699.523,121.749,642.647,504.431,488.635,757.364,99.586,547.049,309.07,441.331,445.3,797.58,444.236,696.546,378.229,459.1,339.81,389.17,495.771,445.3,604.882,798.297,725.287,313.433,146.669,498.208,796.722,607.211,544.561,611.23,212.466,274.386,327.407,0,470.665,367.883,297.71,189.609,831.386,38.111,222.935,329.16,390.623,407.882,257.697,352.338,324.575,736.409,54.135,461.524,201.034,322.422,549.638,431.639,476.425,411.912,452.778,808.755,370.324,552.133,530.888,506.919,419.496,469.73,629.523,563.294,375.792,173.088,175.517,789.088,417.604,266.08,390.769,365.707,425.413,497.654,401.424,745.51,607.714
"Shelby",85.868,704.955,301.921,269.486,537.643,415.445,261.269,141.926,483.478,304.977,90.153,210.057,254.971,479.619,227.141,213.049,63.76,219.138,462.849,165.694,432.724,830.529,846.079,232.036,643.459,332.587,206.435,80.086,198.596,442.168,128.634,439.955,513.488,496.51,850.641,216.309,280.52,711.256,57.356,52.068,401.464,390.694,425.61,1105.149,68.895,203.666,342.753,421.083,457.74,252.474,672.936,718.552,203.412,178.826,915.58,1030.188,373.619,267.381,884.196,496.62,413.739,147.595,666.125,850.641,802.614,387.764,415.349,490.266,446.478,1109.828,319.244,233.914,183.539,193.03,38.932,565.052,440.058,668.603,109.22,148.052,224.547,290.612,740.834,223.396,653.396,258.783,584.796,208.193,128.539,450.78,474.365,381.03,517.505,721.23,794.631,433.711,286.21,990.567,665.777,223.599,197.905,212.72,1007.226,563.195,154.045,377.877,335.547,542.364,266.744,83.939,464.97,422.866,142.807,335.59,968.375,349.795,934.507,501.103,461.592,417.657,322.219,867.512,426.188,476.79,351.863,756.377,369.682,231.595,359.369,273.104,236.844,856.657,327.616,405.97,1056.652,421.508,371.25,615.302,184.785,259.957,780.79,228.793,226.094,888.831,177.771,209.283,203.634,925.389,217.832,253.152,496.174,719.095,692.278,141.048,187.174,309.115,308.779,189.59,424.761,94.651,214.694,345.566,326.354,369.618,644.222,387.011,488.079,420.734,480.057,113.21,291.309,458.502,710.732,290.518,277.126,346.683,498.913,313.662,957.181,212.348,320.298,462.718,405.804,411.103,867.66,808.912,1123.915,896.986,968.405,388.362,885.429,167.415,383.518,494.306,808.912,238.803,1124.632,314.83,404.748,438.529,274.634,300.932,370.744,122.197,315.503,287.876,451.175,349.313,470.743,0,474.365,175.145,318.771,544.957,461.221,533.48,234.769,120.928,834.211,406.119,122.687,402.539,299.343,520.315,458.32,462.998,161.403,175.063,333.356,410.2,80.692,357.793,537.605,349.514,166.599,141.076,75.29,280.255,60.525,439.129,115.755,828.542,538.257,618.393,465.609,96.247,692.409,267.045,355.242,385.389,122.277,250.098,555.116,323.393
"Sherman",388.884,660.503,330.447,676.416,204.012,854.918,580.589,418.317,53.433,605.316,462.074,256.542,640.721,19.39,543.354,494.923,487.253,273.213,128.083,574.137,230.348,889.249,550.034,552.728,598.792,166.793,432.072,384.424,688.814,352.444,336.435,205.078,67.535,279.628,573.939,557.663,422.645,362.441,427.286,446.375,154.279,392.836,69.118,1110.763,484.468,505.178,336.442,485.443,56.253,314.853,378.019,707.017,352.455,512.851,921.194,681.373,104.407,224.822,621.748,108.835,97.49,568.57,421.079,573.939,453.799,749.614,296.267,36.724,635.507,1115.442,150.587,265.261,293.795,639.471,450.72,471.42,80.36,319.788,534.846,337.983,267.869,655.607,696.167,566.363,584.466,540.657,602.803,624.291,514.618,293.603,0,293.908,433.464,522.405,525.005,273.528,305.885,683.605,316.962,501.902,286.081,265.093,658.411,342.736,442.507,462.638,309.765,930.259,202.838,460.137,79.853,118.029,485.774,167.443,973.989,650.134,585.692,556.059,178.384,259.006,472.858,898.488,266.005,798.413,737.55,607.536,203.274,591.191,152.694,573.443,589.646,862.271,627.955,559.322,707.837,738.754,122.774,319.72,675.859,704.853,578.492,396.738,544.346,540.016,299.031,506.218,256.368,571.518,521.122,480.463,212.966,522.425,623.348,333.701,513.464,434.847,509.618,638.316,57.712,395.125,255.428,667.189,626.693,517.704,625.089,449.629,14.974,323.302,110.876,419.302,610.629,215.508,427.835,376.234,203.502,498.739,453.698,758.641,648.95,334.199,602.928,260.342,361.903,76.137,665.362,777.249,1129.529,548.171,1028.495,127.145,574.522,309.573,657.566,153.947,777.249,666.606,1130.246,570.851,106.068,453.36,313.062,642.286,422.065,390.125,727.224,397.034,584.837,153.836,367.838,474.665,0,317.585,230.688,932.852,330.532,554.884,516.643,360.386,522.293,122.099,372.987,140.397,581.973,282.857,186.537,511.485,303.5,395.202,246.493,211.539,473.619,675.039,924.749,185.178,613.857,376.452,451.488,262.253,416.57,758.449,579.156,532.497,189.442,269.578,905.082,387.717,623.479,236.333,180.561,163.285,559.378,246.988,874.436,422.568
"Smith",175.459,589.762,296.384,369.681,386.834,548.183,273.854,111.582,325.815,298.581,113.252,63.374,333.986,321.956,236.619,188.188,196.877,67.922,312.04,364.878,281.915,704.41,695.27,245.993,528.051,181.778,125.337,94.048,335.029,274.812,46.061,419.755,355.825,510.215,710.97,352.585,155.278,560.447,145.355,206.453,361.035,243.582,263.677,979.03,138.426,198.443,166.658,292.218,306.931,79.573,508.563,544.173,205.794,315.102,789.461,879.379,214.323,119.318,744.525,345.821,262.93,261.835,501.752,710.97,651.805,442.879,239.255,332.603,440.082,983.709,168.435,82.698,62.679,332.736,160.344,400.679,289.259,517.794,278.446,101.022,149.077,348.872,625.426,359.672,513.725,233.922,460.86,317.556,207.883,492.938,316.702,403.16,362.723,581.559,654.96,476.199,113.309,839.758,514.968,315.945,32.18,74.161,856.417,398.822,135.772,370.545,316.535,623.524,115.935,220.215,314.161,341.705,279.083,164.955,842.256,343.399,783.698,377.167,310.783,448.906,373.962,741.393,468.676,491.678,430.815,620.27,312.526,284.456,250.371,266.708,282.911,730.538,321.22,298.623,905.843,432.019,220.451,450.929,316.075,398.118,641.119,90.003,237.611,738.022,152.37,345.559,118.413,774.58,214.387,173.728,345.365,579.424,552.607,173.518,206.729,332.961,227.3,347.183,267.098,132.09,63.885,360.454,319.958,270.714,554.348,366.443,330.416,247.079,329.248,204.077,303.894,430.185,546.359,292.9,167.066,398.426,351.801,451.906,806.372,214.73,456.574,311.909,471.155,253.44,727.989,669.531,997.796,746.177,842.286,313.47,745.758,74.189,394.029,436.287,669.531,359.871,998.513,451.106,253.949,291.417,270.033,437.208,348.752,193.312,420.489,149.085,350.927,212.132,297.088,174.399,316.702,0,150.895,626.117,287.566,409.544,209.908,95.27,694.54,235.858,58.87,251.74,435.619,346.66,402.04,339.062,48.017,248.541,268.622,400.531,166.884,368.304,618.014,294.43,307.122,205.116,211.566,222.048,174.377,451.714,273.098,677.733,387.448,467.584,598.347,122.251,552.738,174.304,289.813,349.519,252.643,181.117,567.701,320.682
"Somervell",305.71,480.286,320.901,507.455,218.853,685.957,411.628,249.356,239.74,360.926,293.113,119.148,471.76,235.881,374.393,264.068,340.676,114.953,196.623,495.129,80.456,709.032,579.853,383.767,418.575,62.59,184.966,237.847,495.463,172.227,189.858,326.403,269.75,416.863,601.494,482.836,193.196,445.03,284.015,336.704,279.196,193.262,170.309,930.546,315.507,336.217,104.279,261.942,191.514,96.994,399.087,526.8,321.909,445.353,740.977,763.962,121.938,150.655,635.049,252.469,147.513,399.609,392.276,601.494,536.388,580.653,116.03,246.528,394.461,935.225,102.286,95.371,158.93,470.51,304.143,291.203,195.907,324.907,408.697,213.736,205.144,486.646,515.95,489.923,404.249,281.897,422.586,455.33,345.657,405.872,230.627,316.094,253.247,472.083,545.484,389.133,76.436,724.341,399.551,471.356,135.95,130.228,741,271.305,273.546,484.824,331.951,761.298,85.101,350.466,198.744,248.353,409.334,119.142,793.772,343.499,668.281,343.796,146.706,361.84,490.077,718.271,381.61,629.452,568.589,510.794,225.46,422.23,163.305,326.955,420.685,682.054,321.305,318.276,790.426,518.229,133.385,309.836,459.874,535.892,531.643,149.506,375.385,622.605,268.485,475.672,174.48,659.163,352.161,220.564,181.288,469.948,443.131,303.155,344.503,426.07,268.572,490.982,176.549,262.341,119.659,498.228,361.728,276.658,444.872,471.815,244.341,143.085,213.831,334.328,441.668,336.833,436.883,364.478,172.956,514.541,273.481,589.68,690.955,303.653,586.825,101.682,384.089,171.814,618.513,597.032,949.312,630.76,848.278,226.404,636.282,174.708,416.52,342.935,597.032,497.645,950.029,540.305,160.597,241.097,301.828,567.459,444.251,359.579,558.263,167.585,356.871,164.447,187.621,318.198,230.627,152.186,0,763.891,159.942,355.154,268.015,225.521,585.064,120.441,208.874,164.674,565.87,219.036,308.688,299.222,156.923,364.656,268.679,313.465,304.658,480.128,755.788,207.364,444.896,345.906,341.817,234.514,304.628,589.488,416.897,562.316,272.031,352.167,736.121,252.502,443.262,205.787,202.747,262.453,390.417,216.442,705.475,413.791
"Starr",630.923,909.106,857.237,307.569,1008.827,203.296,388.335,523.55,947.808,440.686,500.259,685.367,300.288,943.949,405.432,482.991,499.737,689.915,934.033,514.759,786.203,784.184,1212.766,396.523,934.773,803.771,561.894,579.568,386.427,791.757,638.298,1041.748,977.818,1018.438,1166.685,648.92,615.214,1080.66,595.941,573.556,983.028,725.963,885.67,1139.968,513.014,437.847,730.172,732.912,928.924,700.89,1029.694,799.744,758.264,610.361,950.399,1352.351,836.316,741.311,1200.24,967.814,884.923,382.352,996.721,1166.685,1153.29,189.085,802.768,954.596,488.445,1144.647,790.428,704.691,689.036,347.601,506.512,879.311,911.252,1017.908,530.709,685.316,771.07,279.5,954.743,641.908,969.44,526.907,782.846,331.657,434.834,972.708,938.695,911.219,862.996,1037.274,1110.675,955.969,670.65,1338.404,1053.194,655.134,654.173,696.154,1329.389,919.953,505.057,843.417,865.571,74.02,737.928,595.101,936.154,963.698,575.028,786.948,1003.194,502.365,1282.344,665.002,932.776,946.199,787.759,821.943,948.446,119.565,197.232,971.919,934.519,343.392,872.364,466.138,334.424,891.476,481.009,599.004,1378.815,438.881,842.444,972.06,409.113,322.804,1096.834,597.351,402.893,1268.265,760.392,640.818,740.406,1292.076,420.788,587.846,913.316,1035.139,1008.322,727.725,438.158,774.655,595.188,485.988,889.091,623.98,685.878,250.79,462.305,647.537,830.517,852.551,952.409,798.908,951.241,640.145,351.007,1052.178,1041.328,799.476,789.059,818.879,814.957,256.507,1323.868,769.222,752.909,843.633,915.777,875.433,1183.704,838.839,1158.734,1229.842,922.06,935.463,1201.473,705.643,460.554,1058.28,838.839,306.508,1159.451,747.441,875.942,741.89,831.784,733.543,836.284,669.322,244.834,640.826,610.822,834.125,832.197,545.436,938.695,634.068,789.548,0,839.395,824.794,530.678,671.792,1150.255,857.851,580.449,873.733,731.954,886.006,1024.033,754.312,675.8,713.197,890.615,1022.524,505.22,377.486,83.454,916.423,374.334,685.463,604.209,844.041,599.11,206.841,479.355,1195.229,1009.441,1007.388,139.693,620.838,1008.453,796.297,911.806,971.512,408.931,803.11,86.423,788.933
"Stephens",449.049,366.339,454.169,631.527,119.38,746.033,446.256,341.964,315.572,386.418,390.841,262.487,594.537,291.887,424.251,346.805,475.127,258.292,152.073,667.149,100.39,595.085,398.612,437.69,304.628,177.613,267.703,379.864,593.174,85.277,331.877,417.815,345.582,508.275,438.014,650.675,228.551,263.789,427.354,480.043,370.608,125.653,246.141,816.599,413.235,430.866,120.923,216.537,219.718,236.872,238.462,412.853,445.467,605.863,627.03,582.721,213.408,285.93,471.569,343.881,201.79,497.32,242.189,438.014,355.147,640.729,43.972,322.36,370.347,821.278,225.844,243.117,302.269,568.221,439.422,149.058,287.319,183.024,552.036,357.075,360.881,546.722,362.031,659.375,264.852,312.485,308.639,553.041,443.368,507.408,306.459,417.63,139.3,332.686,369.678,490.669,174.482,543.1,218.31,594.914,279.289,273.567,559.759,111.363,363.692,586.36,433.487,821.374,242.509,493.805,211.835,339.765,578.786,242.7,679.825,355.913,487.04,283.393,97.448,463.376,596.58,604.324,483.146,689.528,628.665,371.397,326.996,503.545,264.841,373.529,518.396,568.107,346.797,294.162,609.185,494.115,234.921,149.894,580.27,633.603,392.246,232.243,429.451,441.364,392.043,599.23,317.819,477.922,435.659,255.919,73.92,330.551,303.734,426.713,439.152,558.569,244.458,627.853,252.381,405.68,262.998,558.304,387.22,252.544,330.925,573.351,320.173,56.119,169.28,512.314,488.812,428.245,291.071,499.956,296.514,638.099,159.534,649.756,509.714,427.211,695.94,61.474,485.625,247.646,479.116,483.085,835.365,449.519,734.331,316.805,460.12,318.047,392.406,434.347,483.085,595.356,836.082,663.863,252.009,184.454,436.784,735.298,545.787,483.137,618.339,202.94,312.171,265.983,38.111,461.139,306.459,288.184,162.025,838.495,0,260.72,336.269,368.86,414.696,196.273,342.812,263.151,674.985,59.094,400.1,238.819,300.262,488.214,370.215,415.001,402.386,456.014,815.864,308.9,542.607,469.464,485.156,358.072,447.967,636.632,553.768,381.075,150.484,180.476,796.197,395.841,303.865,329.345,304.283,363.989,488.128,340,752.619,546.29
